"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
COM139,COMEDOR 6 SILLAS ESCALERA ,"","",625.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1226,ANGELA LARREA,0.0,1,625.0,1.0,MILAGRO,2013-08-27 00:00:00.000,1,D ROSIE,6.0,5.0,0.0,0.0
COM140,COMEDOR 6 SILLAS ABANICO TABLERO BRILLOSO,"","",625.0,1280.0,0.0,,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-12-24 00:00:00.000,2019-12-31 00:00:00.000,"",A,0.0,1228,ANGELA LARREA,0.0,1,625.0,0.0,MILAGRO,2019-12-31 00:00:00.000,1,D ROSIE,45.0,45.0,0.0,
COM141,COMEDOR 6 SILLAS VIDRIO CORAZON,"","",669.64,1280.0,0.0,2.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1230,ANGELA LARREA,0.0,1,669.64,0.0,MILAGRO,2016-04-14 00:00:00.000,1,D ROSIE,28.0,28.0,0.0,0.0
COM142,COMEDOR 6 SILLAS ESCALERA CON VIDRIO,"","",639.88,980.0,0.0,1.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1232,ANGELA LARREA,0.0,1,625.0,0.0,MILAGRO,2013-06-11 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM143,TABLERO DE 12 SILLAS TOKI,"","",250.0,500.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1277,ANGELA LARREA,0.0,1,250.0,0.0,FUSION,2011-11-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM144,COMEDOR 6 SILLAS LINEAL TOKI BLAK WHITE,"","",438.0,980.0,0.0,5.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1279,ROSA MERA,0.0,1,440.0,0.0,FUSION,2012-05-01 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
COM148,COMEDOR 6 SILLAS MALIBU LUXOR,"","",810.0,1480.0,0.0,1.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1356,ANGELA LARREA,0.0,1,810.0,0.0,MUEBLES LUXOR,2015-07-16 00:00:00.000,1,D ROSIE,13.0,13.0,0.0,0.0
COM149,COMEDOR 6 SILLAS CORAZON BLANCO CON NEGRO,"","",440.0,980.0,0.0,1.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1365,ROSA MERA,0.0,1,440.0,0.0,FUSION,2012-06-14 00:00:00.000,1,D ROSIE,6.0,6.0,0.0,0.0
COM150,COMEDOR 6 SILLAS TOKI CUERO RECTANGULAR,"","",435.0,880.0,0.0,1.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1367,ROSA MERA,0.0,1,435.0,0.0,FUSION,2013-04-03 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM151,COMEDOR DE 8 SILLAS RECTANGULAR TOKI BICOLOR,"","",490.0,880.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1839,ROSA MERA,0.0,1,,0.0,FUSION,2012-02-04 00:00:00.000,1,D ROSIE,1.0,1.0,1.0,0.0
COM152,COMEDDR DE 6 SILLAS SUIZA,"","",778.0,1180.0,0.0,1.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1865,ANGELA LARREA,0.0,1,778.0,0.0,MUEBLES LUXOR,2012-04-28 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM153,COMEDOR DE 8 SILLAS CUADRADO MILAGRO ,"","",785.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1988,ANGELA LARREA,0.0,1,785.71,0.0,MILAGRO,2013-04-18 00:00:00.000,1,D ROSIE,6.0,6.0,0.0,0.0
COM154,COMEDOR DE 9 SILLAS CORAZON BLANCO CON NEGRO,"","",620.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2010,ROSA MERA,0.0,1,620.0,0.0,FUSION,2012-05-15 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM155,COMEDOR JANUS 6 SILLAS,"","",730.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2014,ANGELA LARREA,0.0,1,730.0,0.0,LUIS NARVAEZ,2013-12-20 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM156,COMEDOR DE 8 SILLAS CUADRADO DE VIDRIO ,"","",870.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2132,ANGELA LARREA,0.0,1,870.0,0.0,MUEBLES CONQUISTADOR,2014-06-10 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM157,COMEDOR 9 SILLAS CORAZON VIDRIO ,"","",937.5,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2139,ANGELA LARREA,0.0,1,937.5,0.0,MILAGRO,2012-06-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM158,COMEDOR 6 SILLAS GRECO REDONDO MILAGRO,"","",700.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2141,ANGELA LARREA,0.0,1,700.0,0.0,MILAGRO,2015-01-14 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM159,COMEDOR DE 8 SILLAS CON VIDRIO EFRAIN,"","",900.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2171,ANGELA LARREA,0.0,1,900.0,0.0,EFRAIN GUAMAN,2012-11-27 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM160,COMEDOR 6 SILLAS CUADRADO CONQUISTADOR  ,"","",770.0,1380.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2181,ANGELA LARREA,0.0,1,770.0,0.0,MUEBLES CONQUISTADOR,2013-11-25 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM161,COMEDOR DE 8 SILLAS OCTAGONAL ,"","",690.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2204,ANGELA LARREA,0.0,1,690.0,0.0,ROBERT MAINCELA,2013-12-19 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM163,COMEDOR 4 SILLAS REDONDO GRECO,"","",494.0,680.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2251,ANGELA LARREA,0.0,1,494.0,0.0,MILAGRO,2012-11-08 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM164,COMEDOR DE 6 SILLAS CON VIDRIO EFRAIN,"","",750.0,1380.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2441,ANGELA LARREA,0.0,1,750.0,0.0,EFRAIN GUAMAN,2013-05-04 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM165,COMEDOR 8 SILLAS RUSTICO QUITO CUADRADO,"","",570.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2460,ROSA MERA,0.0,1,570.0,0.0,FUSION,2016-02-15 00:00:00.000,1,D ROSIE,8.0,8.0,0.0,0.0
COM166,COMEDOR VIDRIO BLACK WHITE DE 8 SILLAS,"","",890.0,1580.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,1289,ANGELA LARREA,0.0,1,890.0,0.0,MUEBLES CONQUISTADOR,2012-02-06 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM167,COMEDOR DE 8 SILLAS CLASICO EFRAIN,"","",920.0,1680.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-03-29 00:00:00.000,2019-04-10 00:00:00.000,"",A,0.0,2465,ANGELA LARREA,0.0,1,920.0,0.0,EFRAIN GUAMAN,2019-04-10 00:00:00.000,1,D ROSIE,22.0,22.0,0.0,0.0
COM168,COMEDOR 6 SILLAS LINEAL RUSTICO NEGRO TOKI,"","",460.0,880.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2548,ROSA MERA,0.0,1,460.0,0.0,FUSION,2015-02-19 00:00:00.000,1,D ROSIE,7.0,7.0,0.0,0.0
COM169,COMEDOR 8 SILLAS MALIBU,"","",1026.0,1580.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2597,ANGELA LARREA,0.0,1,1026.0,0.0,MUEBLES LUXOR,2015-03-15 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM170,COMEDOR 8 SILLAS CONQUISTADOR RECTANGULAR,"","",870.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2631,ANGELA LARREA,0.0,1,870.0,0.0,MUEBLES CONQUISTADOR,2017-12-12 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM171,COMEDOR DE 6 SILLAS CLASICO EFRAIN,"","",765.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2635,ANGELA LARREA,0.0,1,765.0,0.0,EFRAIN GUAMAN,2014-06-24 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM172,COMEDOR 6 SILLAS  TRIANGULAR CONQUISTADOR ,"","",695.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2658,ANGELA LARREA,0.0,1,695.0,0.0,MUEBLES CONQUISTADOR,2017-01-13 00:00:00.000,1,D ROSIE,12.0,12.0,0.0,0.0
COM173,COMEDOR TRIANGULAR 6 SILLAS DIEGO AUCAPI�A,"","",600.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,2661,ANGELA LARREA,0.0,1,600.0,0.0,DIEGO AUCAPI�A,2012-12-23 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM174,COMEDOR DE 6 SILLAS MILAGRO MALIBU ,"","",669.64,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3508,ANGELA LARREA,0.0,1,669.64,0.0,MILAGRO,2013-06-17 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM175,COMEDOR 8 SILLAS ABANICO TABLERO BRILLOSO,"","",758.92,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-12-24 00:00:00.000,2019-12-24 00:00:00.000,"",A,0.0,3511,ANGELA LARREA,0.0,1,758.92,0.0,MILAGRO,2019-12-24 00:00:00.000,1,D ROSIE,22.0,22.0,0.0,0.0
COM176,COMEDOR JANNUS 8 SILLAS,"","",800.0,1380.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3549,ANGELA LARREA,0.0,1,800.0,0.0,LUIS NARVAEZ,2014-06-16 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM177,COMEDOR FUTURA 6 SILLAS LUIS NARVAEZ,"","",700.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3551,ANGELA LARREA,0.0,1,700.0,0.0,LUIS NARVAEZ,2013-03-08 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM178,COMEDOR 10 SILLAS EFRAIN CLASICO,"","",1073.0,1680.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3574,ANGELA LARREA,0.0,1,1073.0,0.0,EFRAIN GUAMAN,2013-02-18 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM179,COMEDOR 6 SILLAS CORAZON NEGRO TOKI,"","",431.0,880.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3586,ROSA MERA,0.0,1,431.0,0.0,FUSION,2013-05-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM180,COMEDOR 6 SILLAS BELAGIO,"","",740.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3588,ANGELA LARREA,0.0,1,740.0,0.0,MANUEL ROMERO,2015-12-17 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM181,COMEDOR DE 6 SILLAS AMBATO SILLA TIRAS MADERA,"","",550.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,3653,ANGELA LARREA,0.0,1,550.0,0.0,DISTRIBUIDORA PALACIOS,2013-03-26 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM182,COMEDOR FUTURA 8 SILLAS LUIS NARVAEZ,"","",930.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4557,ANGELA LARREA,0.0,1,930.0,0.0,LUIS NARVAEZ,2014-05-28 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM183,COMEDOR 6 SILLAS BICOLOR TOKI LINEAL,"","",470.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2020-01-22 00:00:00.000,2020-02-11 00:00:00.000,"",A,4.0,4585,ROSA MERA,0.0,1,470.0,0.0,FUSION,2020-02-11 00:00:00.000,1,D ROSIE,152.0,156.0,0.0,0.0
COM184,COMEDOR 7 SILLAS CORAZON WENGUE,"","",490.0,880.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4587,ROSA MERA,0.0,1,490.0,0.0,FUSION,2013-04-27 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM185,COMEDOR DE 6 SILLAS AMBATO SILLA TIRITAS VIDRIO RECTANGULAR,"","",650.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4616,ANGELA LARREA,0.0,1,650.0,0.0,DISTRIBUIDORA PALACIOS,2014-04-28 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM186,COMEDOR DE 6 SILLAS AMBATO SILLA TIRITAS VIDRIO CORAZON,"","",650.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4618,ANGELA LARREA,0.0,1,650.0,0.0,DISTRIBUIDORA PALACIOS,2014-05-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM187,COMEDOR DE 6 SILLAS AMBATO CORAZON WENGUE,"","",430.0,780.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4620,ANGELA LARREA,0.0,1,430.0,0.0,DISTRIBUIDORA PALACIOS,2013-06-17 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM188,COMEDOR DE 4 SILLAS KIDS ,"","",83.53,150.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4637,ANGELA LARREA,0.0,1,80.55,0.0,MARRIOTT,2014-04-25 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM189,COMEDOR DE 8 SILLAS OCTAGONAL TOKI,"","",570.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-11-26 00:00:00.000,2020-01-24 00:00:00.000,"",A,1.0,4639,ROSA MERA,0.0,1,570.0,0.0,FUSION,2020-01-24 00:00:00.000,1,D ROSIE,35.0,36.0,0.0,0.0
COM190,COMEDOR 9 SILLAS CORAZON WENGUE TOKI,"","",700.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",A,0.0,4754,ROSA MERA,0.0,1,700.0,0.0,FUSION,2018-01-25 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
COM191,COMEDOR 6 SILLAS  EXAGONAL CAFE,"","",600.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4820,ANGELA LARREA,0.0,1,600.0,0.0,ARIEL SANCHEZ CHANGO,2013-11-26 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM192,COMEDOR 8 SILLAS VIDRIO BASE EN S,"","",800.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4822,ANGELA LARREA,0.0,1,800.0,0.0,ARIEL SANCHEZ CHANGO,2013-11-09 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM193,COMEDOR 8 SILLAS RECTANGULAR AMBATO EN MADERA,"","",800.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4824,ANGELA LARREA,0.0,1,800.0,0.0,ARIEL SANCHEZ CHANGO,2014-01-07 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM194,COMEDOR 8 SILLAS CUADRADO MADERA CONQUISTADOR,"","",870.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4833,ANGELA LARREA,0.0,1,870.0,0.0,MUEBLES CONQUISTADOR,2016-04-14 00:00:00.000,1,D ROSIE,20.0,20.0,0.0,0.0
COM196,COMEDOR 8 SILLAS CUADRADO EFRAIN MADERA ,"","",880.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4862,ANGELA LARREA,0.0,1,880.0,0.0,EFRAIN GUAMAN,2013-12-29 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM197,COMEDOR 6 SILLAS EXAGONAL CONQUISTADOR,"","",750.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4871,ANGELA LARREA,0.0,1,750.0,0.0,MUEBLES CONQUISTADOR,2018-04-04 00:00:00.000,1,D ROSIE,8.0,8.0,0.0,0.0
COM198,COMEDOR DE 6 SILLAS RAFAEL,"","",750.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4875,ANGELA LARREA,0.0,1,750.0,0.0,FADEMS,2014-05-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM199,COMEDOR DE 6 SILLAS RECTANGULAR CONQUISTADOR CRUZ,"","",770.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4883,ANGELA LARREA,0.0,1,770.0,0.0,MUEBLES CONQUISTADOR,2015-07-04 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM200,COMEDOR OCTAGONAL CONQUSTADOR,"","",875.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4893,ANGELA LARREA,0.0,1,875.0,0.0,MUEBLES CONQUISTADOR,2016-08-25 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM201,COMEDOR 6 SILLAS CONFORT CONQUISTADOR RECTANGULAR CRUZ,"","",785.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4935,ANGELA LARREA,0.0,1,785.0,0.0,MUEBLES CONQUISTADOR,2014-04-05 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM202,COMEDOR CUADRADO 8 SILLAS MODERMUEBLE BRILLO,"","",1347.06,1780.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4964,ANGELA LARREA,0.0,1,1347.06,0.0,MODERMUEBLE,2015-06-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM203,COMEDOR 8 SILLAS LINEAL NEGRO RUSTICO RECTANGULAR,"","",530.0,980.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,4982,ROSA MERA,0.0,1,530.0,0.0,FUSION,2014-12-18 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM204,COMEDOR 4 SILLAS TABLERO BRILLOSO MILAGRO,"","",520.0,780.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,5004,ANGELA LARREA,0.0,1,520.0,0.0,MILAGRO,2014-05-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM205,COMEDOR 6 SILLAS ELITE DIEGO AUCAPI�A,"","",600.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6109,ANGELA LARREA,0.0,1,600.0,0.0,DIEGO AUCAPI�A,2014-12-18 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
COM206,COMEDOR FERRARA DE 6 SILLAS VIDRIO RECTANGULAR,"","",600.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6199,ANGELA LARREA,0.0,1,600.0,0.0,DIEGO AUCAPI�A,2016-05-31 00:00:00.000,1,D ROSIE,9.0,9.0,0.0,0.0
COM207,COMEDOR 8 SILLAS LINEAL BICOLOR CUADRADO,"","",570.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-12-23 00:00:00.000,2019-12-08 00:00:00.000,"",A,2.0,6213,ROSA MERA,0.0,1,570.0,0.0,FUSION,2019-12-23 00:00:00.000,1,D ROSIE,16.0,18.0,0.0,0.0
COM208,COMEDOR 8 SILLAS LINEAL BICOLOR RECTANGULAR,"","",570.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-12-23 00:00:00.000,2020-01-18 00:00:00.000,"",A,2.0,6215,ROSA MERA,0.0,1,570.0,0.0,FUSION,2020-01-18 00:00:00.000,1,D ROSIE,26.0,28.0,0.0,0.0
COM209,COMEDOR RAYAS DE 6 SILLAS DIEGO AUCAPI�A,"","",600.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6228,ANGELA LARREA,0.0,1,600.0,0.0,DIEGO AUCAPI�A,2015-10-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM210,COMEDOR VERONA DE 8 SILLAS CONQUISTADOR,"","",840.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",2019-06-21 00:00:00.000,2019-07-13 00:00:00.000,"",A,0.0,6230,ANGELA LARREA,0.0,1,840.0,0.0,MUEBLES CONQUISTADOR,2019-07-13 00:00:00.000,1,D ROSIE,7.0,7.0,0.0,0.0
COM211,COMEDOR 8 SILLAS EN CRUZ RECTANGULAR CONQUISTADOR,"","",875.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6316,ANGELA LARREA,0.0,1,875.0,0.0,MUEBLES CONQUISTADOR,2014-10-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM212,COMEDOR TRAINGULAR 6 SILLAS LUXOR,"","",810.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6319,ANGELA LARREA,0.0,1,810.0,0.0,MUEBLES LUXOR,2015-08-15 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM213,COMEDOR 8 SILLAS BAR BARSOVIA CONQUISTADOR,"","",850.0,1480.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6385,ANGELA LARREA,0.0,1,850.0,0.0,MUEBLES CONQUISTADOR,2019-03-20 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM214,COMEDOR EXAGONAL CONQUISTADOR DE MADERA CON VIDRIO,"","",780.0,1280.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6486,ANGELA LARREA,0.0,1,780.0,0.0,MUEBLES CONQUISTADOR,2015-08-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM215,COMEDOR 6 SILLAS ECONOMICO  MAESTRO SANTO DOMINGO ,"","",300.0,580.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6503,ANGELA LARREA,0.0,1,300.0,0.0,SANTIAGO VERA (MAESTRO SANTO DOMINGO),2015-11-29 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
COM216,COMEDOR 6 SILLAS BERSOVIA (BASE CON BAR) CONQUISTADOR,"","",750.0,1380.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6509,ANGELA LARREA,0.0,1,750.0,0.0,MUEBLES CONQUISTADOR,2017-01-13 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
COM217,COMEDOR  4 SILLAS MARMOL MARRIOT J8434,"","",407.32,680.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6577,ANGELA LARREA,0.0,1,407.32,0.0,MARRIOTT,2015-06-05 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM218,COMEDOR  REDONDO DAYSI DE IMITACION MARMOL 6 PERSONAS J7772,"","",679.31,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6581,ANGELA LARREA,0.0,1,679.31,0.0,MARRIOTT,2016-01-28 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM219,COMEDOR 6 SILLAS NEGRO METAL Y ALUMINIO MARRIOT J3489,"","",339.31,780.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6583,ANGELA LARREA,0.0,1,339.31,0.0,MARRIOTT,2016-07-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM220,COMEDOR 4 SILLAS CLASICO,"","",380.0,680.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6587,ANGELA LARREA,0.0,1,380.0,0.0,DIEGO AUCAPI�A,2015-08-22 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM221,COMEDOR CLASICO DE 8 SILLAS TAPIZADO AMBATO CUADRADO,"","",700.0,1180.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6656,ANGELA LARREA,0.0,1,700.0,0.0,DAVID SANCHEZ AMBATO,2015-05-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
COM222,COMEDOR DE 6 SILLAS TRIANGULAR VIDRIO AMBATO,"","",580.0,880.0,0.0,0.0,0.0,COMEDORES,MUEBLES DE COMEDOR ,"",,,"",I,0.0,6658,ANGELA LARREA,0.0,1,580.0,0.0,DAVID SANCHEZ AMBATO,2015-06-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
