"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
ALP123,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY S-1,"1.60*1.15",TOMATE CON RAYAS RECTAS,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,2011-10-19 00:00:00.000,"",A,0.0,287,ANGELA LARREA,0.0,1,,1.0,CABRERA PATI�O ANGEL EDUARDO,2011-10-19 00:00:00.000,2,INNOVARTE,1.0,0.0,0.0,0.0
ALP124,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY 143,"1.60*1.15",TOMATE PURA,125.0,280.0,0.0,2.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,289,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-12 00:00:00.000,2,INNOVARTE,3.0,2.0,0.0,0.0
ALP125,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY S/ CODIGO,"1.60*1.15",BLANCA CONNEGRO Y CAFE,125.0,280.0,0.0,2.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2012-06-30 00:00:00.000,"",A,0.0,291,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-30 00:00:00.000,2,INNOVARTE,0.0,1.0,0.0,0.0
ALP126,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY R-2,"1.60*1.15",CAFE CON RAYAS DORADAS,125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-07-27 00:00:00.000,2011-08-31 00:00:00.000,"",A,1.0,293,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O ANGEL EDUARDO,2011-07-27 00:00:00.000,2,INNOVARTE,1.0,1.0,0.0,0.0
ALP127,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY 144,"1.60*1.15",VERDE CLARA PURA,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,295,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O ANGEL EDUARDO,2012-03-03 00:00:00.000,2,INNOVARTE,2.0,1.0,0.0,0.0
ALP128,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY 142,"1.60*1.15",CAFE PURA,125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,297,ANGELA LARREA,0.0,1,,1.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-12 00:00:00.000,2,INNOVARTE,0.0,0.0,0.0,0.0
ALP129,ALFOMBRA  ANTIALERGICA VISCOSE  SHAGGY SPD-005,"1.60*1.15","CHOCOLATE,BLANCO,CAFE CLARO Y VERDE",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,2011-09-03 00:00:00.000,"",A,0.0,299,ANGELA LARREA,0.0,1,,1.0,CABRERA PATI�O ANGEL EDUARDO,2011-09-03 00:00:00.000,2,INNOVARTE,1.0,0.0,0.0,0.0
ALP130,ALFOMBRA ANTIALERGICA VISCOSE  SHAGGY SPD-001,"1.60*1.15", CAFE,125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",A,1.0,301,ANGELA LARREA,0.0,1,,1.0,CABRERA PATI�O ANGEL EDUARDO,,2,INNOVARTE,0.0,0.0,0.0,0.0
ALP131,ALFOMBRA ANTIALERGICA VISCOSE  SHAGGY SPD-002,"1.60*1.15","CAFE,VERDE Y BEIGE",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,2012-01-20 00:00:00.000,"",A,0.0,303,ANGELA LARREA,0.0,1,,1.0,CABRERA PATI�O ANGEL EDUARDO,2012-01-20 00:00:00.000,2,INNOVARTE,1.0,0.0,0.0,0.0
ALP132,ALFOMBRA ANTIALERGICA  LUXURYNEGRO GRIS Y ROJO 1388,"1.60*1.15","",125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-07-27 00:00:00.000,2012-11-17 00:00:00.000,"",A,0.0,1206,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O,2012-11-17 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP133,ALFOMBRA ANTIALERGICA  LUXURY 6417-050,"1.60*1.15","",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-07-27 00:00:00.000,2012-01-20 00:00:00.000,"",A,0.0,1208,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O,2012-01-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP134,ALFOMBRA ANTIALERGICA  LUXURY 6432-37,"1.60*1.15","CHOCOLATE , TOMATE , BEIGE Y CAFE",125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-07-27 00:00:00.000,,"",A,1.0,1210,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O ANGEL EDUARDO,2011-07-27 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP135,ALFOMBRA ANTIALERGICA  LUXURY 6441-563 ,"1.60*1.15"," VERDE , ABANA Y CHOCOLATE",125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-07-27 00:00:00.000,2012-07-21 00:00:00.000,"",A,0.0,1212,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O ANGEL EDUARDO,2012-07-21 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
ALP136,ALFOMBRA ANTIALERGICA  LUXURY A1,"1.60*1.15","",111.11,280.0,0.0,2.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2012-03-16 00:00:00.000,"",A,3.0,1214,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-14 00:00:00.000,2,INNOVARTE,1.0,3.0,0.0,0.0
ALP137,ALFOMBRA ANTIALERGICA  LUXURY 169,"1.60*1.15",ABANA PURA,83.33,280.0,0.0,2.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2011-11-20 00:00:00.000,,"",A,2.0,1216,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O ANGEL EDUARDO,2011-11-20 00:00:00.000,2,INNOVARTE,0.0,2.0,0.0,0.0
ALP138,ALFOMBRA ANTIALERGICA  LUXURY 165,"1.60*1.15",CAFE,62.5,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",A,1.0,1218,ANGELA LARREA,0.0,1,125.0,0.0,CABRERA PATI�O ANGEL EDUARDO,2011-07-27 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP139,ALFOMBRA ANTIALERGICA  LUXURY A2,"1.60*1.15",CHOCOLATE CON BEIGE,114.58,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2011-12-12 00:00:00.000,"",A,3.0,1220,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-14 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
ALP140,ALFOMBRA LUXURY NARANJA PEQUE�A  141,"1.60*1.15","",125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2012-03-03 00:00:00.000,"",A,3.0,1256,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-14 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
ALP141,ALFOMBRAS BEIGE SPD101,"","",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2012-09-05 00:00:00.000,2012-07-01 00:00:00.000,"",A,1.0,2062,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2012-09-05 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP142,ALFOMBRA ANTIALERGICA 157,"1.16*1.15",COLOR VERDE,125.0,0.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",A,1.0,2059,ANGELA LARREA,0.0,1,,0.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-12 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP145,ALFOMBRA 172-173,"1.60*1.15",NARANJA MATIZADA,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2012-08-08 00:00:00.000,"",A,0.0,2066,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-08-08 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP147,ALFOMBRA C2,"1.60*1.15",CAFE CON BEIGE EN CUADROS,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,2012-10-10 00:00:00.000,"",A,0.0,2070,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-10-10 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP148,ALFOMBRA 171,"1.60*1.15",NEGRA PURA,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,,"",A,1.0,2072,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-06-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP152,ALFOMBRA 114-172,"1.60*1.15",VERDE CON ABANO,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,,"",A,1.0,2080,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-06-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP156,ALFOMBRA 175,"1.60*1.15",CHOCOLATE PURO,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,,"",A,1.0,2088,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-06-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP158,ALFOMBRA 171-154,"1.60*1.15",AMARILLO CON NEGRO EN CUADROS,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2012-06-14 00:00:00.000,,"",A,1.0,2092,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-06-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
ALP161,ALFOMBRAS R1 PEQUE�A,"","",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2012-06-14 00:00:00.000,,"",A,1.0,2118,ANGELA LARREA,0.0,1,,0.0,CABRERA PATI�O ANGEL EDUARDO,2012-06-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
AN100,ANAQUELES DE COCINA EN BLANCO ,"","",90.62,180.0,0.0,3.0,0.0,ANAQUELES DE COCINA BLANCO,MUEBLES DE COCINA ,"",2012-08-04 00:00:00.000,2012-08-25 00:00:00.000,"",A,2.0,716,ROSA MERA,0.0,1,89.29,2.0,ANITA DELGADO,2012-08-25 00:00:00.000,1,D ROSIE,3.0,2.0,0.0,0.0
AN101,ANAQUEL PEQUE�O ,"","",80.36,150.0,0.0,0.0,0.0,ANAQUELES DE COCINA BLANCO,MUEBLES DE COCINA ,"",2012-08-04 00:00:00.000,2012-08-09 00:00:00.000,"",A,0.0,2236,ROSA MERA,0.0,1,80.36,0.0,ANITA DELGADO,2012-08-09 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
AN102,ARMARIO AEREO 3PTAS,"","",137.24,280.0,0.0,0.0,0.0,ANAQUELES DE COCINA BLANCO,MUEBLES DE COCINA ,"",2012-09-01 00:00:00.000,2012-09-15 00:00:00.000,"",A,0.0,2421,ANGELA LARREA,0.0,1,137.24,0.0,CUSCAR,2012-09-15 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
AN103,KIT 3TAS VIDRIO Y 4 GAVETAS CON GRANITO,"","",387.55,580.0,0.0,0.0,0.0,ANAQUELES DE COCINA BLANCO,MUEBLES DE COCINA ,"",2012-09-01 00:00:00.000,2012-09-15 00:00:00.000,"",A,0.0,2423,ANGELA LARREA,0.0,1,387.55,0.0,CUSCAR,2012-09-15 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
AP101,APARADORES 2 PUERTAS,"","",232.15,480.0,0.0,0.0,0.0,APARADORES,MUEBLES DE COMEDOR ,"",2012-07-21 00:00:00.000,2012-07-04 00:00:00.000,"",A,2.0,540,ROSA MERA,0.0,1,232.15,2.0,ANITA DELGADO,2012-07-21 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
AP102,MODULARES DE TV Y EQUIPO IBARRA CAFE,"","",100.0,220.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES DE COMEDOR ,"",,2012-08-25 00:00:00.000,"",A,0.0,542,ANGELA LARREA,0.0,1,,2.0,MAESTRO IBARRA,2012-08-25 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
AP103,APARADOR ROMA 4 PUERTAS VIDRIO CURBO ALTO,"","",720.0,1280.0,0.0,2.0,0.0,APARADORES,MUEBLES DE COMEDOR ,"",2012-12-13 00:00:00.000,2012-12-23 00:00:00.000,"",A,1.0,566,ANGELA LARREA,0.0,1,720.0,1.0,AMOBLAR,2012-12-23 00:00:00.000,1,D ROSIE,9.0,10.0,0.0,0.0
AP104,APARADOR IRLANDES DE 4 PUERTAS CON VIDRIO CURVO,"","",996.98,1480.0,0.0,0.0,0.0,APARADORES,MUEBLES DE COMEDOR ,MOBLEZA,2012-03-26 00:00:00.000,2011-10-04 00:00:00.000,"",A,1.0,603,ROSA MERA,0.0,1,996.98,1.0,MOBLEZA,2012-03-26 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
AP105,APARADOR DE 3 PUERTAS CAFE CON BAR ABAJO,"","",280.0,480.0,0.0,2.0,0.0,APARADORES,MUEBLES DE COMEDOR ,"",,2012-12-06 00:00:00.000,"",A,0.0,726,ROSA MERA,0.0,1,,4.0,ANITA DELGADO,2012-12-06 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
BA100,BAR VERMONTH,WENGUE ,"",361.0,680.0,0.0,1.0,0.0,BARES,MUEBLES PARA SALONES ,"",,2012-09-21 00:00:00.000,"",A,0.0,428,ANGELA LARREA,0.0,1,,1.0,MUEBLES CONQUISTADOR,2012-09-21 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BA101,BARES DON FRANCISCO CAFE CON 2 BANQUITOS ESQUINERO,"","",640.0,980.0,0.0,0.0,0.0,BARES,MUEBLES PARA SALONES ,"",2011-09-15 00:00:00.000,2011-12-28 00:00:00.000,"",A,0.0,570,ANGELA LARREA,0.0,1,640.0,2.0,LIA,2011-12-28 00:00:00.000,1,D ROSIE,3.0,1.0,0.0,0.0
BA102,COCHE BAR,"","",170.0,380.0,0.0,3.0,0.0,BARES,MUEBLES PARA SALONES ,MOBLEZA,,,"",A,3.0,728,ROSA MERA,0.0,1,,3.0,ANITA DELGADO,2011-10-27 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BA103,BAR ESQUINERO DEL MUEBLE PATRICK,"","",150.0,380.0,0.0,0.0,0.0,BARES,MUEBLES PARA SALONES ,"",2011-11-04 00:00:00.000,2011-11-09 00:00:00.000,"",A,0.0,1149,ANGELA LARREA,0.0,1,150.0,0.0,JOSE GUACHICHULCA,2011-11-09 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
BA104,BAR GALAXI,"","",803.85,1480.0,0.0,0.0,0.0,BARES,MUEBLES PARA SALONES ,"",2012-04-18 00:00:00.000,2012-09-21 00:00:00.000,"",A,0.0,1196,ANGELA LARREA,0.0,1,803.85,0.0,VITEFAMA,2012-09-21 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
BA105,BAR CUADRADO,"","",616.07,1100.0,0.0,0.0,0.0,BARES,MUEBLES PARA SALONES ,"",2012-11-28 00:00:00.000,2012-10-16 00:00:00.000,"",A,1.0,1986,ANGELA LARREA,0.0,1,616.07,0.0,MILAGRO,2012-11-28 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
BA106,BAR REDONDO MILAGRO,"","",526.79,980.0,0.0,0.0,0.0,BARES,MUEBLES PARA SALONES ,"",2012-06-29 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,2145,ANGELA LARREA,0.0,1,526.79,0.0,MILAGRO,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BC100,BASES DE COMEDOR  CON VIDRIO DE CORAZON ,"","",75.89,550.0,0.0,0.0,0.0,BASE DE COMEDOR EN X CON VIDRIO DE CORAZON,MUEBLES DE COMEDOR ,"",2012-09-25 00:00:00.000,2011-07-27 00:00:00.000,PARA 6 SILLAS,A,0.0,601,ANGELA LARREA,0.0,1,75.89,1.0,LIA,2012-09-25 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
BC101,"714-9091318  FLORERO 011217","","",14.7,50.0,0.0,0.0,0.0,BASE DE COMEDOR EN X CON VIDRIO DE CORAZON,MUEBLES DE COMEDOR ,PROMOCIONES,2012-08-15 00:00:00.000,,"",A,3.0,2231,ANGELA LARREA,0.0,1,24.5,0.0,IMPORTADORA FEDERAL S.A.,2012-08-15 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BC102,BASE DE COMEDOR MILAGRO ,"","",150.0,320.0,0.0,0.0,0.0,BASES DE COMEDOR MILAGRO,MUEBLES DE COMEDOR ,"",2012-12-18 00:00:00.000,2012-12-18 00:00:00.000,"",A,0.0,2656,ANGELA LARREA,0.0,1,150.0,0.0,MILAGRO,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BF100,CANAPE ,"","",120.0,280.0,0.0,0.0,0.0,PIE DE CAMA,CAMAS - COLCHONES ,"",2012-07-30 00:00:00.000,2012-06-24 00:00:00.000,"",A,0.0,26,ANGELA LARREA,0.0,1,120.0,2.0,EFRAIN GUAMAN,2012-07-30 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
BF101,BUFETERO BICOLOR,"","",320.0,680.0,0.0,1.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,SIN MARCA,,2012-11-17 00:00:00.000,"",A,0.0,129,ANGELA LARREA,0.0,1,,1.0,EFRAIN GUAMAN,2012-11-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
BF102,BUFETERO FUTURA CON ESPEJO,"","",501.16,880.0,0.0,1.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,VITEFAMA,,,"",A,1.0,215,ANGELA LARREA,0.0,1,,1.0,BINESTAR,,1,D ROSIE,0.0,0.0,0.0,0.0
BF103,BUFETERO CHARLESTON CON  ESPEJO,"","",530.4,1150.0,0.0,1.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,VITEFAMA,,2012-03-29 00:00:00.000,"",A,0.0,226,ANGELA LARREA,0.0,1,,1.0,VITEFAMA,2012-03-29 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
BF104,BUFETERO OVELINE WENGUE,"","",350.0,680.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2011-12-27 00:00:00.000,2011-12-27 00:00:00.000,"",A,0.0,449,ANGELA LARREA,0.0,1,350.0,0.0,OVELINE,2011-12-27 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
BF105,BUFETERO CON ESPEJO,"","",405.83,880.0,0.0,3.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2012-12-21 00:00:00.000,2012-12-18 00:00:00.000,"",A,2.0,508,ANGELA LARREA,0.0,1,420.0,1.0,MUEBLES CONQUISTADOR,2012-12-21 00:00:00.000,1,D ROSIE,3.0,4.0,0.0,0.0
BF106,SEMANERO KANUN CAJONES Y CLOSET ,"","",242.25,480.0,0.0,0.0,0.0,SEMANEROS,MUEBLES DE COMEDOR ,"",,2011-07-27 00:00:00.000,"",A,0.0,510,ANGELA LARREA,0.0,1,,1.0,MUEBLES CONQUISTADOR,2011-07-27 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
BF107,BUFETERO OSLO LUXOR,"","",430.0,780.0,0.0,1.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2011-10-13 00:00:00.000,2012-04-25 00:00:00.000,"",A,0.0,1183,ANGELA LARREA,0.0,1,430.0,0.0,MUEBLES LUXOR,2012-04-25 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
BF108,BUFETERO BLACK WHITE ,"","",300.0,680.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2011-11-29 00:00:00.000,2012-02-04 00:00:00.000,"",A,0.0,1301,ANGELA LARREA,0.0,1,300.0,0.0,MUEBLES CONQUISTADOR,2012-02-04 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
BF109,BUFETERO FUTURA SIN ESPEJO NOGAL,"","",545.54,680.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2012-08-31 00:00:00.000,2012-08-31 00:00:00.000,"",A,0.0,1305,ANGELA LARREA,0.0,1,545.54,0.0,VITEFAMA,2012-08-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
BF110,BUFETERO GUAPISACA CLASICO ,"","",450.0,980.0,0.0,1.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2011-12-02 00:00:00.000,,"",A,1.0,1316,ANGELA LARREA,0.0,1,450.0,0.0,RAFAEL GUAPISACA,2011-12-02 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
BF111,BUFETERO CONQUISTADOR SIN ESPEJO,"","",340.0,580.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2012-02-29 00:00:00.000,2012-03-03 00:00:00.000,"",A,0.0,1870,ANGELA LARREA,0.0,1,340.0,0.0,MUEBLES CONQUISTADOR,2012-03-03 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
BF112,BUFETERA RUSTICA,"","",303.57,680.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2012-05-05 00:00:00.000,,"",A,1.0,1990,ANGELA LARREA,0.0,1,303.57,0.0,MILAGRO,2012-05-05 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
BF113,BUFETERO LIA NEGRO,"","",350.0,680.0,0.0,0.0,0.0,BUFETEROS,MUEBLES DE COMEDOR ,"",2012-10-03 00:00:00.000,2012-10-03 00:00:00.000,"",A,0.0,2443,ANGELA LARREA,0.0,1,350.0,0.0,LIA,2012-10-03 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
CA100,CAMA CHARLESTON 3P,"","",1226.25,1780.0,0.0,1.0,0.0,CAMAS,CAMAS - COLCHONES ,VITEFAMA,2012-12-08 00:00:00.000,2012-12-13 00:00:00.000,"",A,1.0,115,ANGELA LARREA,0.0,1,1459.82,1.0,VITEFAMA,2012-12-13 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
CA101,CAMA CHARLESTON 2 1/2,"","",1030.87,1780.0,0.0,0.0,0.0,CAMAS,CAMAS - COLCHONES ,VITEFAMA,2012-10-19 00:00:00.000,2012-10-24 00:00:00.000,"",A,0.0,117,ANGELA LARREA,0.0,1,1030.87,1.0,VITEFAMA,2012-10-24 00:00:00.000,1,D ROSIE,2.0,1.0,0.0,0.0
CA102,CAMA PLATONES 2 1/2,"","",599.73,1280.0,0.0,3.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,2012-02-02 00:00:00.000,2012-10-25 00:00:00.000,"",A,1.0,136,ANGELA LARREA,0.0,1,600.0,1.0,MUEBLES CONQUISTADOR,2012-10-25 00:00:00.000,1,D ROSIE,9.0,11.0,0.0,0.0
CA103,CAMA CONTEMPORANEA 2 1/2P  SIN VELADORES,"",NEGRA Y CAFE,309.69,680.0,0.0,2.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,2012-10-18 00:00:00.000,2012-05-19 00:00:00.000,"",A,1.0,138,ANGELA LARREA,0.0,1,315.0,2.0,MUEBLES CONQUISTADOR,2012-10-18 00:00:00.000,1,D ROSIE,4.0,3.0,0.0,0.0
CA104,CAMA LINEAL BICOLAR 2 1/2,"","",530.0,980.0,0.0,2.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,,2012-11-23 00:00:00.000,"",A,0.0,140,ANGELA LARREA,0.0,1,,2.0,MANUEL BARRETO PAPA,2012-11-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
CA105,CAMA VALENCIA 2P,"",SIN VELADORES,600.0,780.0,0.0,1.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,,,"",I,0.0,142,ANGELA LARREA,0.0,1,,1.0,MOBLEZA,2012-06-12 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
CA107,CAMA ROMULO  2P,"","",150.28,280.0,0.0,,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,2012-12-01 00:00:00.000,2012-11-17 00:00:00.000,"",A,8.0,151,ROSA MERA,0.0,1,150.0,16.0,MUEBLES CONQUISTADOR,2012-12-01 00:00:00.000,1,D ROSIE,21.0,8.0,3.0,
CA108,CAMA ROMULOS 1 1 /2,"","",67.5,260.0,0.0,2.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,2012-09-25 00:00:00.000,2012-09-24 00:00:00.000,"",A,2.0,153,ROSA MERA,0.0,1,135.0,2.0,ROMULO CASTILLO,2012-09-25 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
CA109,CAMA DANES 2 1/2,"","",250.0,480.0,0.0,1.0,0.0,CAMAS,CAMAS - COLCHONES ,SIN MARCA,,,"",I,0.0,155,ANGELA LARREA,0.0,1,,1.0,MUEBLES CONQUISTADOR,2012-04-26 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
CA110,CAMA KASANDRA 2.5P,"","",695.0,980.0,0.0,1.0,0.0,CAMAS,CAMAS - COLCHONES ,BIENSTAR,2012-08-20 00:00:00.000,2012-05-23 00:00:00.000,"",A,1.0,213,ANGELA LARREA,0.0,1,695.0,1.0,BINESTAR,2012-08-20 00:00:00.000,1,D ROSIE,2.0,1.0,0.0,0.0
